 
****************************************
Report : resources
Design : DSP_Unit_THREAD_POOL_SIZE3_accl_en1_replicate_accl_en0_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD8_ACCL_NUM1_FU_NUM1_TPS_CEIL2_TPS_BUF_CEIL1_SPM_ADDR_WID3_SIMD_BITS3_Data_Width32_SIMD_Width256
Version: V-2023.12
Date   : Wed Sep 24 17:19:45 2025
****************************************


Resource Report for this hierarchy in file
        /home/g.vilarde/Klessydra/pulpino-klessydra/ips/FU_breakdown/DSP/RTL-DSP_Unit_syn.vhd
=============================================================================
| Cell           | Module         | Parameters | Contained Operations       |
          |                |            | sub_224_I2_I1 (RTL-Shifter_syn.vhd:224) |
    |                |            | sub_224_I2_I1_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | sub_224_I2_I2_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | sub_224_I3_I1_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | sub_224_I3_I2_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | sub_224_I4_I1_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | sub_224_I4_I2_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | sub_224_I5_I1_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | sub_224_I5_I2_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | sub_224_I6_I1_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | sub_224_I7_I1_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | sub_224_I8_I1_I1 (RTL-Shifter_syn.vhd:224) |
| eq_x_834       | DW_cmp         | width=6    | eq_210 (RTL-Shifter_syn.vhd:210) |
           |                |            | eq_210_I10_I1 (RTL-Shifter_syn.vhd:210) |
    |                |            | eq_210_I11_I1 (RTL-Shifter_syn.vhd:210) |
    |                |            | eq_210_I12_I1 (RTL-Shifter_syn.vhd:210) |
    |                |            | eq_210_I13_I1 (RTL-Shifter_syn.vhd:210) |
    |                |            | eq_210_I14_I1 (RTL-Shifter_syn.vhd:210) |
    |                |            | eq_210_I15_I1 (RTL-Shifter_syn.vhd:210) |
    |                |            | eq_210_I16_I1 (RTL-Shifter_syn.vhd:210) |
    |                |            | eq_210_I2_I1 (RTL-Shifter_syn.vhd:210) |
     |                |            | eq_210_I3_I1 (RTL-Shifter_syn.vhd:210) |
     |                |            | eq_210_I4_I1 (RTL-Shifter_syn.vhd:210) |
     |                |            | eq_210_I5_I1 (RTL-Shifter_syn.vhd:210) |
     |                |            | eq_210_I6_I1 (RTL-Shifter_syn.vhd:210) |
     |                |            | eq_210_I7_I1 (RTL-Shifter_syn.vhd:210) |
     |                |            | eq_210_I8_I1 (RTL-Shifter_syn.vhd:210) |
     |                |            | eq_210_I9_I1 (RTL-Shifter_syn.vhd:210) |
| eq_x_835       | DW_cmp         | width=6    | eq_210_I2_I10_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I2_I11_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I2_I12_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I2_I13_I1 (RTL-Shifter_syn.vhd:210) |
